date,callsign,number_of_summits,total_points,1pt,2pt,4pt,6pt,8pt,10pt,summits
2006-04-30,G6DDQ,1,10,0,0,0,0,0,1,GM/ES-005
2006-05-01,G6DDQ,1,10,0,0,0,0,0,1,GM/ES-002
2006-05-02,G6DDQ,1,10,0,0,0,0,0,1,GM/ES-001
2006-05-08,MM0DHY,1,10,0,0,0,0,0,1,GM/WS-016
2006-05-09,G0FIM,1,10,0,0,0,0,0,1,GM/ES-005
2006-05-13,MM1BJP,1,10,0,0,0,0,0,1,GM/WS-002
2006-06-03,GM4TOE,1,10,0,0,0,0,0,1,GM/ES-007
2006-06-09,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-001
2006-06-17,G0PZO,1,10,0,0,0,0,0,1,GM/WS-001
2006-06-25,GM4TOE,1,10,0,0,0,0,0,1,GM/WS-015
2006-07-02,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-002
2006-07-16,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-007
2007-03-24,MM1BJP,1,10,0,0,0,0,0,1,GM/WS-001
2007-05-04,G6DDQ,1,10,0,0,0,0,0,1,GM/ES-008
2007-05-05,GM4TOE,1,10,0,0,0,0,0,1,GM/WS-005
2007-05-12,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-016
2007-06-09,G6WRW,1,10,0,0,0,0,0,1,GM/SS-001
2007-06-10,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-010
2007-07-08,GM7PKT,1,10,0,0,0,0,0,1,GM/CS-001
2007-08-12,M0WTF,1,10,0,0,0,0,0,1,GM/WS-001
2007-08-15,GM4LLD,1,10,0,0,0,0,0,1,GM/CS-001
2007-08-17,GM4LLD,1,10,0,0,0,0,0,1,GM/SS-002
2007-08-17,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-003
2007-09-08,GM4TOE,1,10,0,0,0,0,0,1,GM/ES-006
2007-09-26,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-007
2007-09-27,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-002
2007-09-28,G0MJG,1,10,0,0,0,0,0,1,GM/WS-001
2007-09-28,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-011
2007-09-29,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-001
2007-09-30,GM7PKT,1,10,0,0,0,0,0,1,GM/ES-009
2007-10-06,GM4TOE,1,10,0,0,0,0,0,1,GM/ES-008
2007-10-07,GM7PKT,1,10,0,0,0,0,0,1,GM/CS-002
2008-06-21,GM4TOE,1,10,0,0,0,0,0,1,GM/ES-001
2008-06-24,MM3WJZ,1,10,0,0,0,0,0,1,GM/ES-002
2008-07-08,MM1BJP,1,10,0,0,0,0,0,1,GM/WS-002
2008-07-26,GM4TOE,1,10,0,0,0,0,0,1,GM/ES-002
2008-07-27,MW0ECX,1,10,0,0,0,0,0,1,GM/WS-001
2008-08-02,M0RLM,1,10,0,0,0,0,0,1,GM/CS-001
2008-08-04,M1EYP,1,10,0,0,0,0,0,1,GM/WS-001
2008-08-04,M0HGY,1,10,0,0,0,0,0,1,GM/WS-001
2008-08-22,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-001
2008-08-23,GM4TOE,1,10,0,0,0,0,0,1,GM/ES-009
2008-09-14,GM7PKT,1,10,0,0,0,0,0,1,GM/CS-002
2008-09-25,G4YSS,1,10,0,0,0,0,0,1,GM/WS-002
2008-11-12,MM0ROV,1,10,0,0,0,0,0,1,GM/ES-008
2009-04-12,MM3WJZ,1,10,0,0,0,0,0,1,GM/SS-003
2009-05-30,GM4TOE,1,10,0,0,0,0,0,1,GM/ES-004
2009-05-31,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-002
2009-06-12,GM4COX,1,10,0,0,0,0,0,1,GM/ES-008
2009-06-14,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-007
2009-06-19,G6WRW,1,10,0,0,0,0,0,1,GM/ES-001
2009-06-19,M0YHB,1,10,0,0,0,0,0,1,GM/ES-001
2009-06-25,M1MAJ,1,10,0,0,0,0,0,1,GM/CS-001
2009-06-25,M3ZCB,1,10,0,0,0,0,0,1,GM/CS-001
2009-06-30,G6WRW,1,10,0,0,0,0,0,1,GM/WS-001
2009-06-30,M0YHB,1,10,0,0,0,0,0,1,GM/WS-001
2009-08-08,MM0DHY,1,10,0,0,0,0,0,1,GM/ES-005
2009-09-10,MM0ROV,1,10,0,0,0,0,0,1,GM/ES-009
2009-09-13,MM0HLQ,1,10,0,0,0,0,0,1,GM/SS-002
2009-09-20,MM0TAI,1,10,0,0,0,0,0,1,GM/WS-001
2009-10-17,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-003
2010-05-19,G4YSS,1,10,0,0,0,0,0,1,GM/WS-001
2010-05-21,G4YSS,1,10,0,0,0,0,0,1,GM/WS-002
2010-06-12,MM0TAI,1,10,0,0,0,0,0,1,GM/ES-001
2010-06-21,M3ZCB,1,10,0,0,0,0,0,1,GM/SS-001
2010-06-21,M1MAJ,1,10,0,0,0,0,0,1,GM/SS-001
2010-06-21,GM4COX,1,10,0,0,0,0,0,1,GM/WS-004
2010-06-27,2M0NCM,1,10,0,0,0,0,0,1,GM/SS-003
2010-06-28,GM7PKT,1,10,0,0,0,0,0,1,GM/ES-009
2010-07-29,G0RSN,1,10,0,0,0,0,0,1,GM/WS-001
2010-07-31,MM0ECU,1,10,0,0,0,0,0,1,GM/ES-001
2010-08-14,MM0ROV,1,10,0,0,0,0,0,1,GM/ES-007
2010-08-15,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-007
2010-08-28,2M0IMP,1,10,0,0,0,0,0,1,GM/ES-008
2010-09-12,MM0HAI,1,10,0,0,0,0,0,1,GM/ES-002
2010-11-21,MM0DHY,1,10,0,0,0,0,0,1,GM/CS-002
2010-12-19,MM3WJZ,1,10,0,0,0,0,0,1,GM/WS-013
2011-01-01,MM0HAI,1,10,0,0,0,0,0,1,GM/WS-002
2011-01-22,MM3WJZ,1,10,0,0,0,0,0,1,GM/CS-001
2011-02-19,MM0YCJ,1,10,0,0,0,0,0,1,GM/WS-002
2011-03-05,MM0DHY,1,10,0,0,0,0,0,1,GM/WS-015
2011-04-02,MM0YCJ,1,10,0,0,0,0,0,1,GM/WS-003
2011-04-03,MM0YCJ,1,10,0,0,0,0,0,1,GM/WS-001
2011-04-17,MM0XXP,1,10,0,0,0,0,0,1,GM/SS-003
2011-05-01,MM0XFM,1,10,0,0,0,0,0,1,GM/CS-001
2011-06-02,GM7GAX,1,10,0,0,0,0,0,1,GM/CS-001
2011-06-20,M3ZCB,1,10,0,0,0,0,0,1,GM/SS-002
2011-06-20,M1MAJ,1,10,0,0,0,0,0,1,GM/SS-002
2011-06-20,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-002
2011-07-02,MM3WJZ,1,10,0,0,0,0,0,1,GM/WS-001
2011-07-02,HB9ZAP,1,10,0,0,0,0,0,1,GM/WS-001
2011-07-18,GM7PKT,1,10,0,0,0,0,0,1,GM/ES-009
2011-07-24,MM0HLQ,1,10,0,0,0,0,0,1,GM/SS-003
2011-07-29,GM4LLD,1,10,0,0,0,0,0,1,GM/WS-017
2011-07-30,MM0ROV,1,10,0,0,0,0,0,1,GM/ES-003
2011-08-18,GM7PKT,1,10,0,0,0,0,0,1,GM/SS-003
2011-08-22,MM0DHY,1,10,0,0,0,0,0,1,GM/WS-002
2011-08-27,GM4COX,1,10,0,0,0,0,0,1,GM/WS-001
2011-09-01,M3IWN,1,10,0,0,0,0,0,1,GM/CS-001
2011-09-25,2M0NCM,1,10,0,0,0,0,0,1,GM/WS-001
2011-11-05,MM0ROV,1,10,0,0,0,0,0,1,GM/ES-001
2011-11-06,MM3WJZ,1,10,0,0,0,0,0,1,GM/WS-015
2011-11-20,MM0YCJ,1,10,0,0,0,0,0,1,GM/WS-007
2012-01-15,MM3WJZ,1,10,0,0,0,0,0,1,GM/WS-002
2012-01-29,MM3WJZ,1,10,0,0,0,0,0,1,GM/CS-001
2012-03-17,MM0YCJ,1,10,0,0,0,0,0,1,GM/ES-001
2012-03-23,MM0GYX,1,10,0,0,0,0,0,1,GM/ES-001
2012-04-22,MM0YCJ,1,10,0,0,0,0,0,1,GM/WS-006
2012-05-07,DF3MC,1,10,0,0,0,0,0,1,GM/WS-001
2012-05-26,MM0ROV,1,10,0,0,0,0,0,1,GM/ES-002
2012-06-04,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-007
2012-06-05,GM7PKT,1,10,0,0,0,0,0,1,GM/CS-002
2012-06-25,M3ZCB,1,10,0,0,0,0,0,1,GM/WS-001
2012-06-25,M1MAJ,1,10,0,0,0,0,0,1,GM/WS-001
2012-06-26,M3ZCB,1,10,0,0,0,0,0,1,GM/WS-017
2012-06-26,M1MAJ,1,10,0,0,0,0,0,1,GM/WS-017
2012-07-14,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-003
2012-07-19,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-002
2012-07-26,MI0JST,1,10,0,0,0,0,0,1,GM/WS-001
2012-07-26,GI4ONL,1,10,0,0,0,0,0,1,GM/WS-001
2012-08-08,OK2PDT,1,10,0,0,0,0,0,1,GM/WS-001
2012-08-10,OK2PDT,1,10,0,0,0,0,0,1,GM/ES-008
2012-08-11,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-015
2012-08-26,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-001
2012-08-30,GM4LLD,1,10,0,0,0,0,0,1,GM/ES-009
2012-10-04,MM0ROV,1,10,0,0,0,0,0,1,GM/ES-005
2012-10-09,GM4COX,1,10,0,0,0,0,0,1,GM/CS-001
2012-10-09,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-013
2012-10-21,MM0HLQ,1,10,0,0,0,0,0,1,GM/CS-001
2012-10-21,GM7PKT,1,10,0,0,0,0,0,1,GM/SS-003
2012-12-01,MM0YCJ,1,10,0,0,0,0,0,1,GM/WS-011
2013-02-17,MM3WJZ,1,10,0,0,0,0,0,1,GM/CS-002
2013-03-10,MM3WJZ,1,10,0,0,0,0,0,1,GM/SS-003
2013-03-30,MM3WJZ,1,10,0,0,0,0,0,1,GM/WS-011
2013-06-02,GM4LLD,1,10,0,0,0,0,0,1,GM/ES-008
2013-06-04,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-003
2013-06-25,GM7PKT,1,10,0,0,0,0,0,1,GM/CS-001
2013-07-03,GM7PKT,1,10,0,0,0,0,0,1,GM/ES-009
2013-07-07,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-013
2013-07-14,G8YDC,1,10,0,0,0,0,0,1,GM/WS-001
2013-07-21,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-002
2013-08-25,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-001
2013-08-28,GM3YTS,1,10,0,0,0,0,0,1,GM/CS-001
2013-08-29,MM0ROV,1,10,0,0,0,0,0,1,GM/ES-008
2013-09-14,GM3YTS,1,10,0,0,0,0,0,1,GM/SS-002
2013-09-26,GM4COX,1,10,0,0,0,0,0,1,GM/ES-009
2013-10-12,MM3WJZ,1,10,0,0,0,0,0,1,GM/WS-014
2013-10-12,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-015
2013-10-13,MM3WJZ,1,10,0,0,0,0,0,1,GM/WS-018
2013-11-22,MM3WJZ,1,10,0,0,0,0,0,1,GM/SS-002
2014-03-01,MM0YCJ,1,10,0,0,0,0,0,1,GM/WS-005
2014-04-25,GM4COX,1,10,0,0,0,0,0,1,GM/WS-013
2014-05-03,PA1IJF,1,10,0,0,0,0,0,1,GM/WS-001
2014-05-03,G8YDC,1,10,0,0,0,0,0,1,GM/WS-001
2014-06-30,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-002
2014-07-01,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-001
2014-07-05,GM7PKT,1,10,0,0,0,0,0,1,GM/CS-001
2014-07-09,G0VWP,1,10,0,0,0,0,0,1,GM/WS-013
2014-07-15,OK2BDF,1,10,0,0,0,0,0,1,GM/WS-001
2014-08-25,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-003
2014-08-26,GM7PKT,1,10,0,0,0,0,0,1,GM/CS-002
2014-09-13,GM7PKT,1,10,0,0,0,0,0,1,GM/SS-003
2014-09-17,G0HIO,1,10,0,0,0,0,0,1,GM/WS-001
2014-09-21,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-015
2014-09-29,VK2IO,1,10,0,0,0,0,0,1,GM/SS-001
2015-02-07,MM3WJZ,1,10,0,0,0,0,0,1,GM/WS-013
2015-02-20,MM0YCJ,1,10,0,0,0,0,0,1,GM/WS-016
2015-05-05,M0BKQ,1,10,0,0,0,0,0,1,GM/WS-001
2015-07-06,GM7PKT,1,10,0,0,0,0,0,1,GM/ES-001
2015-08-23,MM3WJZ,1,10,0,0,0,0,0,1,GM/WS-007
2015-09-08,G4YSS,1,10,0,0,0,0,0,1,GM/WS-001
2015-09-14,G4YSS,1,10,0,0,0,0,0,1,GM/WS-007
2015-09-16,GM3YTS,1,10,0,0,0,0,0,1,GM/CS-001
2015-09-16,G4YSS,1,10,0,0,0,0,0,1,GM/WS-002
2015-10-01,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-001
2015-10-03,MM3WJZ,1,10,0,0,0,0,0,1,GM/WS-002
2015-10-11,MM0YCJ,1,10,0,0,0,0,0,1,GM/CS-002
2015-10-17,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-003
2015-12-12,MM3WJZ,1,10,0,0,0,0,0,1,GM/WS-017
2016-03-05,MM0DHY,1,10,0,0,0,0,0,1,GM/WS-007
2016-05-09,G4OOE,1,10,0,0,0,0,0,1,GM/WS-001
2016-05-11,MM0GLM,1,10,0,0,0,0,0,1,GM/CS-001
2016-05-12,G4OOE,1,10,0,0,0,0,0,1,GM/WS-001
2016-06-08,G0VWP,1,10,0,0,0,0,0,1,GM/WS-001
2016-07-05,M0BKQ,1,10,0,0,0,0,0,1,GM/WS-001
2016-08-01,MM9STM,1,10,0,0,0,0,0,1,GM/WS-001
2016-08-15,GM7PKT,1,10,0,0,0,0,0,1,GM/CS-001
2016-08-16,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-017
2016-09-10,M0UKD,1,10,0,0,0,0,0,1,GM/WS-001
2016-09-17,G4YSS,1,10,0,0,0,0,0,1,GM/NS-001
2016-09-17,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-003
2016-10-02,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-001
2017-05-25,GM3GAV,1,10,0,0,0,0,0,1,GM/ES-007
2017-05-31,GM3YTS,1,10,0,0,0,0,0,1,GM/CS-001
2017-06-24,MW0WML,1,10,0,0,0,0,0,1,GM/WS-001
2017-07-12,MM0GLM,1,10,0,0,0,0,0,1,GM/CS-001
2017-08-20,M0BKQ,1,10,0,0,0,0,0,1,GM/WS-001
2017-08-20,IW2NHE,1,10,0,0,0,0,0,1,GM/WS-001
2017-08-27,VK2IO,1,10,0,0,0,0,0,1,GM/WS-001
2017-09-12,M1MAJ,1,10,0,0,0,0,0,1,GM/ES-009
2017-09-12,M3ZCB,1,10,0,0,0,0,0,1,GM/ES-009
2017-09-17,G4YSS,1,10,0,0,0,0,0,1,GM/SS-001
2017-09-17,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-017
2017-10-22,GM3GAV,1,10,0,0,0,0,0,1,GM/CS-001
2018-02-04,MM0YCJ,1,10,0,0,0,0,0,1,GM/ES-005
2018-02-20,M6GYU,1,10,0,0,0,0,0,1,GM/WS-017
2018-05-10,G4YSS,1,10,0,0,0,0,0,1,GM/ES-001
2018-05-14,GM3YTS,1,10,0,0,0,0,0,1,GM/CS-001
2018-05-19,MM0YCJ,1,10,0,0,0,0,0,1,GM/WS-013
2018-05-21,MM0TAI,1,10,0,0,0,0,0,1,GM/ES-009
2018-06-05,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-017
2018-06-06,MM0TAI,1,10,0,0,0,0,0,1,GM/ES-001
2018-06-11,M0IML,1,10,0,0,0,0,0,1,GM/WS-001
2018-06-11,GW4VPX,1,10,0,0,0,0,0,1,GM/WS-001
2018-06-12,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-003
2018-06-27,N6JFD,1,10,0,0,0,0,0,1,GM/WS-001
2018-07-03,GM7PKT,1,10,0,0,0,0,0,1,GM/CS-001
2018-07-03,GM0UDL,1,10,0,0,0,0,0,1,GM/WS-002
2018-07-15,MM0YCJ,1,10,0,0,0,0,0,1,GM/ES-007
2018-08-01,M0OET,1,10,0,0,0,0,0,1,GM/CS-001
2018-08-03,M0JCQ,1,10,0,0,0,0,0,1,GM/WS-001
2018-08-13,G0EVV,1,10,0,0,0,0,0,1,GM/WS-001
2018-09-05,MM0GLM,1,10,0,0,0,0,0,1,GM/CS-001
2018-09-11,G0EVV,1,10,0,0,0,0,0,1,GM/ES-001
2018-09-12,G0EVV,1,10,0,0,0,0,0,1,GM/ES-002
2018-10-06,KG5AUU,1,10,0,0,0,0,0,1,GM/CS-001
2018-10-18,HB9IAB,1,10,0,0,0,0,0,1,GM/ES-001
2019-02-27,M6GYU,1,10,0,0,0,0,0,1,GM/NS-001
2019-04-11,GM3YTS,1,10,0,0,0,0,0,1,GM/CS-001
2019-05-06,GM3GAV,1,10,0,0,0,0,0,1,GM/CS-002
2019-05-23,GM3GAV,1,10,0,0,0,0,0,1,GM/SS-003
2019-05-29,MM0TAI,1,10,0,0,0,0,0,1,GM/ES-009
2019-06-11,MM0GLM,1,10,0,0,0,0,0,1,GM/SS-002
2019-06-21,MM0GLM,1,10,0,0,0,0,0,1,GM/SS-001
2019-06-26,M3ZCB,1,10,0,0,0,0,0,1,GM/WS-002
2019-06-26,M1MAJ,1,10,0,0,0,0,0,1,GM/WS-002
2019-07-02,GM7PKT,1,10,0,0,0,0,0,1,GM/WS-017
2019-08-03,2m0KAU,1,10,0,0,0,0,0,1,GM/WS-017
2019-08-25,GM3GAV,1,10,0,0,0,0,0,1,GM/ES-008
2019-08-31,M1CJE,1,10,0,0,0,0,0,1,GM/WS-003
2019-08-31,M6XPE,1,10,0,0,0,0,0,1,GM/WS-003
2019-09-19,GM3GAV,1,10,0,0,0,0,0,1,GM/ES-005
2019-09-20,MM0GLM,1,10,0,0,0,0,0,1,GM/CS-001
2019-09-24,W6NEA,1,10,0,0,0,0,0,1,GM/ES-009
2019-10-12,GM3GAV,1,10,0,0,0,0,0,1,GM/ES-009
2020-03-06,M6GYU,1,10,0,0,0,0,0,1,GM/WS-017
2020-08-30,MM0IVR,1,10,0,0,0,0,0,1,GM/ES-008
2020-08-30,GM3GAV,1,10,0,0,0,0,0,1,GM/WS-007
2020-09-17,GM3YTS,1,10,0,0,0,0,0,1,GM/CS-001
2020-09-17,MM0DHY,1,10,0,0,0,0,0,1,GM/CS-001
2020-10-06,G7WKX,1,10,0,0,0,0,0,1,GM/ES-001
2020-11-07,MW0KZN,1,10,0,0,0,0,0,1,GM/ES-008
2020-11-07,GM3GAV,1,10,0,0,0,0,0,1,GM/WS-015
2021-05-02,GM3GAV,1,10,0,0,0,0,0,1,GM/WS-006
2021-05-11,MM0EFI,1,10,0,0,0,0,0,1,GM/ES-007
2021-05-16,M0RWV,1,10,0,0,0,0,0,1,GM/WS-001
2021-05-31,M7SHZ,1,10,0,0,0,0,0,1,GM/WS-001
2021-05-31,G0UOK,1,10,0,0,0,0,0,1,GM/WS-001
2021-06-19,G7WKX,1,10,0,0,0,0,0,1,GM/WS-001
2021-06-19,2E0NYQ,1,10,0,0,0,0,0,1,GM/WS-001
2021-06-21,G7WKX,1,10,0,0,0,0,0,1,GM/WS-014
2021-06-21,2E0NYQ,1,10,0,0,0,0,0,1,GM/WS-014
2021-06-26,G7WKX,1,10,0,0,0,0,0,1,GM/WS-016
2021-06-26,2E0NYQ,1,10,0,0,0,0,0,1,GM/WS-016
2021-06-30,MM0EFI,1,10,0,0,0,0,0,1,GM/ES-001
2021-07-02,MM0EFI,1,10,0,0,0,0,0,1,GM/ES-008
2021-07-30,G4OIG,1,10,0,0,0,0,0,1,GM/SS-003
2021-08-23,MM0EFI,1,10,0,0,0,0,0,1,GM/CS-002
2021-09-08,GM3YTS,1,10,0,0,0,0,0,1,GM/CS-001
2021-09-08,G4YSS,1,10,0,0,0,0,0,1,GM/WS-001
2021-09-12,GM3YTS,1,10,0,0,0,0,0,1,GM/WS-002
2021-09-12,GM3GAV,1,10,0,0,0,0,0,1,GM/WS-002
2021-09-12,G4YSS,1,10,0,0,0,0,0,1,GM/WS-002
2021-10-06,MM0EFI,1,10,0,0,0,0,0,1,GM/WS-002
2021-12-20,MW0KZN,1,10,0,0,0,0,0,1,GM/ES-008
2021-12-20,G6WBS,1,10,0,0,0,0,0,1,GM/WS-001
2021-12-21,G6WBS,1,10,0,0,0,0,0,1,GM/SS-001
2022-04-24,GM3GAV,1,10,0,0,0,0,0,1,GM/NS-001
2022-04-28,MM0DHY,1,10,0,0,0,0,0,1,GM/SS-003
2022-05-15,OM1DP,1,10,0,0,0,0,0,1,GM/SS-001
2022-05-16,M1BUU,1,10,0,0,0,0,0,1,GM/WS-001
2022-05-29,GM3GAV,1,10,0,0,0,0,0,1,GM/WS-011
2022-06-01,MM0EFI,1,10,0,0,0,0,0,1,GM/ES-008
2022-06-10,MM0EFI,1,10,0,0,0,0,0,1,GM/ES-007
2022-06-26,GM3GAV,1,10,0,0,0,0,0,1,GM/WS-016
2022-07-09,MM0EFI,1,10,0,0,0,0,0,1,GM/ES-003
2022-07-13,KI6SYD,1,10,0,0,0,0,0,1,GM/ES-008
2022-07-19,KI6SYD,1,10,0,0,0,0,0,1,GM/WS-001
2022-07-27,M0BKQ,1,10,0,0,0,0,0,1,GM/WS-001
2022-08-06,MW0MZM,1,10,0,0,0,0,0,1,GM/WS-001
2022-09-01,W6NEA,1,10,0,0,0,0,0,1,GM/WS-001
2022-09-10,M0RWX,1,10,0,0,0,0,0,1,GM/WS-001
2022-09-24,MM0IVR,1,10,0,0,0,0,0,1,GM/ES-009
2022-09-25,N6JFD,1,10,0,0,0,0,0,1,GM/WS-017
2023-02-18,M1HAX,1,10,0,0,0,0,0,1,GM/ES-009
2023-04-21,MM0GLM,1,10,0,0,0,0,0,1,GM/CS-001
2023-05-07,M0BKQ,1,10,0,0,0,0,0,1,GM/WS-001
2023-05-24,G4KWG,1,10,0,0,0,0,0,1,GM/CS-001
2023-05-31,MM0EFI,1,10,0,0,0,0,0,1,GM/ES-006
2023-06-01,M0TYM,1,10,0,0,0,0,0,1,GM/WS-001
2023-06-08,MM0GLM,1,10,0,0,0,0,0,1,GM/SS-003
2023-06-10,MM0IVR,1,10,0,0,0,0,0,1,GM/ES-001
2023-06-22,KK7BCO,1,10,0,0,0,0,0,1,GM/WS-001
2023-06-24,MM0UXD,1,10,0,0,0,0,0,1,GM/WS-001
2023-07-29,GM3GAV,1,10,0,0,0,0,0,1,GM/ES-001
2023-08-10,G4OIG,1,10,0,0,0,0,0,1,GM/CS-001
2023-08-10,MM0VPM,1,10,0,0,0,0,0,1,GM/ES-001
2023-09-13,2M1GPR,1,10,0,0,0,0,0,1,GM/WS-001
2023-09-22,2I0ENR,1,10,0,0,0,0,0,1,GM/WS-001
2023-09-30,G4YSS,1,10,0,0,0,0,0,1,GM/CS-001
2023-10-17,MM0VPM,1,10,0,0,0,0,0,1,GM/SS-003
2023-11-26,MM0EFI,1,10,0,0,0,0,0,1,GM/ES-004
2023-12-01,GM3GAV,1,10,0,0,0,0,0,1,GM/WS-003
2024-03-29,M0MTP,1,10,0,0,0,0,0,1,GM/WS-001
2024-03-29,M1HAX,1,10,0,0,0,0,0,1,GM/WS-001
2024-03-29,MM0VPM,1,10,0,0,0,0,0,1,GM/WS-016
2024-04-24,G5OLD,1,10,0,0,0,0,0,1,GM/WS-002
2024-05-03,M0BKQ,1,10,0,0,0,0,0,1,GM/WS-001
2024-05-27,GM3GAV,1,10,0,0,0,0,0,1,GM/WS-001
2024-06-04,MM0EFI,1,10,0,0,0,0,0,1,GM/WS-001
2024-06-05,MM0EFI,1,10,0,0,0,0,0,1,GM/WS-001
2024-06-12,VK3JBL,1,10,0,0,0,0,0,1,GM/WS-001
2024-06-30,GM4KNU,1,10,0,0,0,0,0,1,GM/CS-001
2024-07-17,K5TFL,1,10,0,0,0,0,0,1,GM/WS-001
2024-07-18,K5TFL,1,10,0,0,0,0,0,1,GM/WS-017
2024-07-30,KK7BCO,1,10,0,0,0,0,0,1,GM/WS-013
2024-07-31,KK7BCO,1,10,0,0,0,0,0,1,GM/WS-002
2024-08-03,GM4JIB,1,10,0,0,0,0,0,1,GM/CS-001
2024-08-06,M0OVW,1,10,0,0,0,0,0,1,GM/WS-001
2024-08-06,G4HQB,1,10,0,0,0,0,0,1,GM/WS-001
2024-08-30,MM0VPM,1,10,0,0,0,0,0,1,GM/ES-007
2024-09-01,GM5ALX,1,10,0,0,0,0,0,1,GM/ES-007
2024-09-01,MM0EFI,1,10,0,0,0,0,0,1,GM/ES-007
2024-09-05,G4IPB,1,10,0,0,0,0,0,1,GM/CS-001
2024-09-13,MM0VPM,1,10,0,0,0,0,0,1,GM/ES-009
2024-09-17,2E0VJT,1,10,0,0,0,0,0,1,GM/WS-001
2024-09-18,MM0VPM,1,10,0,0,0,0,0,1,GM/WS-015
2024-09-19,GM4LLD,1,10,0,0,0,0,0,1,GM/SS-001
2024-09-29,W9SSN,1,10,0,0,0,0,0,1,GM/WS-017
2024-10-02,GM4KNU,1,10,0,0,0,0,0,1,GM/SS-003
2024-10-13,GM4KNU,1,10,0,0,0,0,0,1,GM/WS-013
2024-10-14,MM0VPM,1,10,0,0,0,0,0,1,GM/WS-017
2024-10-22,MM7LEF,1,10,0,0,0,0,0,1,GM/CS-001
2024-11-11,MW0CBC,1,10,0,0,0,0,0,1,GM/ES-009
2025-04-07,MM0EFI,1,10,0,0,0,0,0,1,GM/ES-008
2025-04-07,2M0RVZ,1,10,0,0,0,0,0,1,GM/ES-008
2025-04-10,GM5ALX,1,10,0,0,0,0,0,1,GM/ES-009
2025-04-29,MW0CBC,1,10,0,0,0,0,0,1,GM/CS-001
2025-05-01,2E0IXM,1,10,0,0,0,0,0,1,GM/WS-001
2025-05-13,GM5ALX,1,10,0,0,0,0,0,1,GM/ES-008
2025-06-09,GM4KNU,1,10,0,0,0,0,0,1,GM/ES-009
2025-06-10,OE8MPR,1,10,0,0,0,0,0,1,GM/ES-001
2025-06-15,KK0U,1,10,0,0,0,0,0,1,GM/WS-001
2025-07-09,KK7BCO,1,10,0,0,0,0,0,1,GM/WS-015
2025-07-12,M7IGM,1,10,0,0,0,0,0,1,GM/WS-001
2025-07-13,AE0IH,1,10,0,0,0,0,0,1,GM/WS-001
2025-07-27,KK7BCO,1,10,0,0,0,0,0,1,GM/ES-009
2025-08-02,GM4JIB,1,10,0,0,0,0,0,1,GM/CS-001
2025-08-13,DM5TM,1,10,0,0,0,0,0,1,GM/ES-007
2025-08-17,MM7VXJ,1,10,0,0,0,0,0,1,GM/CS-001
2025-09-19,M0BKQ,1,10,0,0,0,0,0,1,GM/WS-001
2025-09-28,KC7JNU,1,10,0,0,0,0,0,1,GM/WS-001
2002-11-30,MM1BJP,1,8,0,0,0,0,1,0,GM/SS-006
2003-04-06,GM7PKT,1,8,0,0,0,0,1,0,GM/CS-021
2003-04-13,GM7PKT,1,8,0,0,0,0,1,0,GM/NS-005
2003-04-19,GM7PKT,1,8,0,0,0,0,1,0,GM/WS-042
2003-04-20,GM4TOE,1,8,0,0,0,0,1,0,GM/ES-010
2003-05-26,MM1BJP,1,8,0,0,0,0,1,0,GM/SS-004
